x1;y1;x2;y2;road-width;sidewalk-width
-9.67177192463471;-5.8505860785719905;-9.593910148376802;-5.202948621819171;1.5885063192594129;6.703738204131826
-9.593910148376802;-5.202948621819171;-9.535457065617173;-4.247496096251175;4.11613950765209;1.1273134372384863
-9.535457065617173;-4.247496096251175;-9.903087230778189;-2.988655045986516;3.856280720558496;4.287564831030193
1.3319357789962842;-7.375019776713683;3.045916366863817;-9.65616551904114;4.4347676907261295;3.127509564159583
-1.7621050676533812;-10.32911372813188;-2.43982032426889;-9.032476801055656;12.649621130886226;1.2008031741357739
-2.43982032426889;-9.032476801055656;-3.1845012485121;-6.791169955907737;10.178973062066357;0.3034075708527695
-4.726641123179264;-2.4567887434350593;-4.35254139351815;-2.37313840947293;0.01873799347751115;1.1955855232354784
-4.35254139351815;-2.37313840947293;-4.306119430705614;-2.091088097511136;15.835854658744797;8.453603781182649
-4.306119430705614;-2.091088097511136;-4.614048000659738;-1.9574972656544285;13.837578277095412;3.700516363464672
-4.614048000659738;-1.9574972656544285;-4.947514325218082;-2.0531787195666737;13.858803499660489;2.8206919850339265
-4.947514325218082;-2.0531787195666737;-5.000746355925379;-2.306059240712331;1.7102748574013815;1.9446842635799078
-5.000746355925379;-2.306059240712331;-4.726641123179264;-2.4567887434350593;5.480266363629546;6.157148590409766
-3.331939218424126;-6.291197471329717;-3.5733561252771016;-6.450666561188835;4.406875979826415;2.9923426519334506
-3.5733561252771016;-6.450666561188835;-3.527728670385277;-6.678009327730776;0.766131678004065;9.202967907902606
-3.527728670385277;-6.678009327730776;-3.1845012485121;-6.791169955907737;4.067306189472568;0.5897466316791711
-3.1845012485121;-6.791169955907737;-2.8536454499801733;-6.6486125346488425;0.9041205756978243;0.8992426364753914
-2.8536454499801733;-6.6486125346488425;-2.8974568867667956;-6.374280299643484;19.320577726256563;3.4942476453882376
-2.8974568867667956;-6.374280299643484;-3.331939218424126;-6.291197471329717;10.427805803490237;3.4635797483119
-10.003762734482514;-5.596457044980582;-6.506338866226731;-5.955574625277052;8.457934112581263;0.5011121252937878
-6.506338866226731;-5.955574625277052;-3.5918568097237884;-6.563940690498694;9.64056812385561;9.29314233282434
-3.9988718675403105;-4.464396758679381;-3.956308943200952;-4.937128971676341;12.503785046367838;5.975180329591796
-3.956308943200952;-4.937128971676341;-4.237905250630649;-5.157548169192135;7.393588366046886;6.630739343096492
-4.237905250630649;-5.157548169192135;-5.532158653944739;-5.3400579887634665;1.5106416814185764;9.293217168770164
-5.532158653944739;-5.3400579887634665;-11.455215205023967;-5.3592396799974615;18.761969366488685;3.4209890935138345
-6.432676631836158;3.944675077219004;-6.466726971307948;4.1691803154626825;8.676827190044293;6.085495949397676
-6.466726971307948;4.1691803154626825;-6.742534721027376;4.290399523986708;16.208612939522947;1.673922551496203
-6.742534721027376;4.290399523986708;-7.196879750710043;4.056246689551518;2.4725132799029947;2.3920484204436434
-7.196879750710043;4.056246689551518;-6.845480247363454;3.775331388910642;4.095915960674343;4.890033836643504
-6.845480247363454;3.775331388910642;-6.432676631836158;3.944675077219004;7.35984211890107;5.96584936311096
-9.868355884517579;-7.317247700737836;-9.67177192463471;-5.8505860785719905;7.413226725620012;7.873862559854434
-9.680511511766058;-7.440055925106308;-5.6296561259652105;-7.712685643134322;14.164121421817324;8.486961696079419
-5.6296561259652105;-7.712685643134322;-5.107210417339973;-8.276786267049847;16.47138189992197;2.274885961478934
-5.107210417339973;-8.276786267049847;-5.214695988938554;-9.051544991156753;16.583383657664182;7.384993023162471
-7.668022947864572;-7.543795959357554;-7.669271460311836;-7.986450372491319;6.542030929274267;6.255995567014244
-7.669271460311836;-7.986450372491319;-7.1201529857675085;-8.719440680183611;6.878098184427666;7.994388230586016
