x1;y1;x2;y2;speed-limit;is-residential
4.49153249850915;-0.7920691711373212;4.357125819916333;-0.7197376267106403;7.69670914015907;1
4.357125819916333;-0.7197376267106403;4.264042933810262;-0.8181276088231244;46.63249204004905;0
4.264042933810262;-0.8181276088231244;4.411866428145498;-0.8688729874753172;17.834800457498016;0
4.411866428145498;-0.8688729874753172;4.49153249850915;-0.7920691711373212;4.028918259256021;0
11.546869409660001;1.8178294573676614;11.834466308884704;1.8279666070395229;57.67579507257628;1
11.834466308884704;1.8279666070395229;11.90322003577799;1.9939773404915948;47.86126366644202;1
11.90322003577799;1.9939773404915948;11.75044722719127;2.092188431725423;38.49954074204034;1
11.75044722719127;2.092188431725423;11.515384615384399;2.054203935602385;66.55395077047842;0
11.515384615384399;2.054203935602385;11.448062015503675;1.924865831842586;39.56184210608109;1
11.448062015503675;1.924865831842586;11.546869409660001;1.8178294573676614;50.9380121726037;1
-11.490816935003249;-2.6412045319011352;-11.86440071556356;-2.565533691115249;43.58107796732331;1
-11.86440071556356;-2.565533691115249;-12.007871198569015;-2.775372689325324;33.48404549934141;0
-12.007871198569015;-2.775372689325324;-11.895527728086089;-2.8813357185452615;67.85779672868757;0
-11.895527728086089;-2.8813357185452615;-11.612760882528425;-2.8948717948692138;1.216778133321983;0
-11.612760882528425;-2.8948717948692138;-11.467441860465241;-2.780441264161255;53.90573794286552;0
-11.467441860465241;-2.780441264161255;-11.490816935003249;-2.6412045319011352;14.832902468420222;0
-11.431544424567766;-4.226833631480962;-11.727131782945882;-4.204174120451487;3.751663070370613;0
-11.727131782945882;-4.204174120451487;-11.867024448420059;-4.378115682764086;33.283128969094754;0
-11.867024448420059;-4.378115682764086;-11.671377459749584;-4.526475849729729;24.97136360154253;0
-11.671377459749584;-4.526475849729729;-11.451937984496201;-4.500119260583737;23.712725816465582;1
-11.451937984496201;-4.500119260583737;-11.343709004174164;-4.38568872987154;39.93687185861398;0
-11.343709004174164;-4.38568872987154;-11.431544424567766;-4.226833631480962;26.261893931229025;0
-11.557304710793112;-5.216159809182097;-11.725521765056781;-5.298270721523327;15.581981597532447;0
-11.725521765056781;-5.298270721523327;-11.710852713178335;-5.418723911744907;43.219558142100134;0
-11.710852713178335;-5.418723911744907;-11.529039952295975;-5.482289803219141;42.84131683440829;0
-11.529039952295975;-5.482289803219141;-11.359093619558758;-5.411687537269184;37.9009765683918;1
-11.359093619558758;-5.411687537269184;-11.362492546213497;-5.2822898032165;58.46304055045312;1
-11.362492546213497;-5.2822898032165;-11.557304710793112;-5.216159809182097;50.74917447067583;0
-1.4260584376865413;-5.3621943947506345;-1.5637447823496509;-5.523136553366776;5.865263537399288;0
-1.5637447823496509;-5.523136553366776;-1.4274895646991048;-5.6844364937359915;69.75720834149266;1
-1.4274895646991048;-5.6844364937359915;-1.2265354800240706;-5.7098389982085305;27.72194572578694;1
-1.2265354800240706;-5.7098389982085305;-1.0113297555160214;-5.596362552174025;62.82644346935535;1
-1.0113297555160214;-5.596362552174025;-0.996779964222023;-5.4804412641608815;64.18842578370909;0
-0.996779964222023;-5.4804412641608815;-1.1234347048300546;-5.363565891470048;11.26135277880386;0
-1.1234347048300546;-5.363565891470048;-1.4260584376865413;-5.3621943947506345;16.684872581696467;1
-11.75396541443072;-2.5455575432317152;-11.862075134168311;-1.1562909958224228;18.563635361815038;0
-11.344186046511684;-4.328861061417078;-7.909838998211355;-3.909063804411157;59.480871497278514;1
-9.999224806201623;-4.164460345855961;-9.757722122838613;-5.025879546809595;13.953878628873365;1
-9.190161001789019;-4.065533691111746;-8.945617173524344;-4.977519379843154;45.58358874201816;0
-11.862075134168311;-1.1562909958224228;-11.958378056052585;0.009958258797442653;45.73314891442849;1
-11.98867024448425;0.38133571854827475;-12.133512224210179;2.208884913537601;7.009163590014999;1
-12.133512224210179;2.208884913537601;-12.914728682170812;6.824150268339682;7.272920180392626;1
-12.914728682170812;6.824150268339682;-12.873285629099621;7.022420989865598;32.76610005463408;1
-12.873285629099621;7.022420989865598;-12.558913495001818;7.164881761288437;17.289787796927772;1
-12.505426356589298;0.1305307096005566;-14.209540846750384;-0.050149075727576986;22.36731307784522;0
-14.209540846750384;-0.050149075727576986;-14.96189624329165;0.23136553369167806;6.060393993819922;0
-14.96189624329165;0.23136553369167806;-15.902325581395408;0.16219439475402095;14.625341097869697;0
-15.902325581395408;0.16219439475402095;-16.47781753130606;0.25307096004769974;7.555131145575241;1
4.945974955277049;4.810435301136096;5.2072748956467905;4.728503279669283;3.127716439326801;1
